Date,Open,High,Low,Close,Volume,Adj Close
2013-09-24,471.0,478.0,470.0,474.0,4830500,474.0
2013-09-25,473.0,473.0,467.0,473.0,4823000,473.0
2013-09-26,469.0,469.0,458.0,469.0,6318500,469.0
2013-09-27,472.0,472.0,468.0,470.0,3598000,470.0
2013-09-30,462.0,464.0,457.0,458.0,4950000,458.0
2013-10-01,458.0,462.0,454.0,454.0,4766000,454.0
2013-10-02,457.0,458.0,446.0,453.0,8801500,453.0
2013-10-03,453.0,457.0,444.0,445.0,4745000,445.0
2013-10-04,444.0,449.0,440.0,444.0,7586000,444.0
2013-10-07,444.0,444.0,426.0,427.0,7267000,427.0
2013-10-08,425.0,433.0,423.0,428.0,5403500,428.0
2013-10-09,428.0,441.0,425.0,441.0,4857000,441.0
2013-10-10,443.0,449.0,440.0,449.0,5795000,449.0
2013-10-11,455.0,457.0,444.0,448.0,8579000,448.0
2013-10-15,453.0,463.0,453.0,459.0,6388500,459.0
2013-10-16,457.0,461.0,452.0,455.0,3208500,455.0
2013-10-17,461.0,464.0,458.0,464.0,5315000,464.0
2013-10-18,462.0,466.0,457.0,458.0,3484500,458.0
2013-10-21,461.0,469.0,461.0,469.0,4761000,469.0
2013-10-22,467.0,469.0,456.0,459.0,5986500,459.0
2013-10-23,463.0,464.0,454.0,454.0,3322000,454.0
2013-10-24,452.0,463.0,447.0,462.0,6368500,462.0
2013-10-25,460.0,460.0,447.0,448.0,7652000,448.0
2013-10-28,453.0,462.0,448.0,461.0,6210000,461.0
2013-10-29,455.0,458.0,452.0,454.0,3743000,454.0
2013-10-30,458.0,464.0,458.0,463.0,3863500,463.0
2013-10-31,461.0,464.0,456.0,458.0,4888500,458.0
2013-11-01,460.0,461.0,441.0,444.0,5904500,444.0
2013-11-05,448.0,449.0,430.0,434.0,7372000,434.0
2013-11-06,431.0,446.0,431.0,439.0,6047000,439.0
2013-11-07,439.0,445.0,436.0,445.0,4193500,445.0
2013-11-08,438.0,444.0,437.0,442.0,4316000,442.0
2013-11-11,447.0,454.0,443.0,452.0,4864000,452.0
2013-11-12,451.0,455.0,446.0,454.0,5488500,454.0
2013-11-13,452.0,460.0,452.0,459.0,5712500,459.0
2013-11-14,460.0,469.0,459.0,466.0,8211000,466.0
2013-11-15,469.0,473.0,467.0,470.0,6705000,470.0
2013-11-18,473.0,473.0,464.0,467.0,5011000,467.0
2013-11-19,464.0,473.0,461.0,469.0,5385000,469.0
2013-11-20,469.0,472.0,466.0,466.0,4149500,466.0
2013-11-21,462.0,471.0,462.0,470.0,5571000,470.0
2013-11-22,472.0,472.0,464.0,469.0,7004500,469.0
2013-11-25,471.0,472.0,463.0,468.0,7167500,468.0
2013-11-26,466.0,468.0,464.0,467.0,6536500,467.0
2013-11-27,465.0,469.0,464.0,465.0,6028500,465.0
2013-11-28,468.0,473.0,468.0,472.0,5184000,472.0
2013-11-29,470.0,477.0,468.0,476.0,6301500,476.0
2013-12-02,479.0,482.0,476.0,477.0,5814500,477.0
2013-12-03,482.0,488.0,481.0,485.0,7716500,485.0
2013-12-04,478.0,481.0,472.0,477.0,7041000,477.0
2013-12-05,475.0,478.0,468.0,471.0,7417000,471.0
2013-12-06,473.0,483.0,471.0,477.0,6979500,477.0
2013-12-09,481.0,483.0,479.0,483.0,4690500,483.0
2013-12-10,485.0,487.0,480.0,481.0,5211500,481.0
2013-12-11,477.0,478.0,472.0,476.0,4231500,476.0
2013-12-12,474.0,475.0,468.0,474.0,5417000,474.0
2013-12-13,473.0,475.0,464.0,467.0,10649000,467.0
2013-12-16,467.0,468.0,460.0,465.0,4896000,465.0
2013-12-17,467.0,470.0,464.0,465.0,3690500,465.0
2013-12-18,467.0,481.0,467.0,480.0,9459500,480.0
2013-12-19,481.0,482.0,476.0,477.0,5697000,477.0
2013-12-20,477.0,483.0,474.0,480.0,6228000,480.0
2013-12-24,482.0,483.0,471.0,474.0,6029000,474.0
2013-12-25,474.0,475.0,466.0,470.0,4821500,470.0
2013-12-26,470.0,477.0,468.0,474.0,2921000,474.0
2013-12-27,477.0,482.0,476.0,480.0,4879500,480.0
2013-12-30,485.0,491.0,483.0,486.0,6324500,486.0
2014-01-06,488.0,491.0,477.0,484.0,6486500,484.0
2014-01-07,479.0,479.0,474.0,478.0,5487400,478.0
2014-01-08,478.0,478.0,472.0,476.0,5903800,476.0
2014-01-09,475.0,476.0,468.0,474.0,5615600,474.0
2014-01-10,469.0,477.0,469.0,473.0,9263700,473.0
2014-01-14,467.0,470.0,458.0,463.0,10134900,463.0
2014-01-15,470.0,474.0,468.0,471.0,5861500,471.0
2014-01-16,474.0,484.0,470.0,471.0,7762500,471.0
2014-01-17,468.0,475.0,467.0,473.0,5046500,473.0
2014-01-20,475.0,477.0,470.0,471.0,7659100,471.0
2014-01-21,473.0,475.0,469.0,470.0,3726300,470.0
2014-01-22,470.0,481.0,468.0,476.0,12356000,476.0
2014-01-23,480.0,482.0,472.0,474.0,7425200,474.0
2014-01-24,470.0,472.0,463.0,467.0,8273500,467.0
2014-01-27,453.0,454.0,447.0,448.0,10925300,448.0
2014-01-28,450.0,451.0,443.0,445.0,6866300,445.0
2014-01-29,450.0,455.0,448.0,454.0,5287800,454.0
2014-01-30,446.0,447.0,441.0,445.0,6455900,445.0
2014-01-31,446.0,447.0,440.0,441.0,9012700,441.0
2014-02-03,440.0,450.0,439.0,444.0,9561700,444.0
2014-02-04,440.0,440.0,418.0,418.0,9458000,418.0
2014-02-05,422.0,423.0,413.0,418.0,9853500,418.0
2014-02-06,416.0,430.0,416.0,428.0,8224500,428.0
2014-02-07,434.0,449.0,433.0,446.0,8980500,446.0
2014-02-10,450.0,451.0,443.0,444.0,6863700,444.0
2014-02-12,445.0,458.0,443.0,457.0,8511400,457.0
2014-02-13,456.0,457.0,449.0,453.0,6032100,453.0
2014-02-14,451.0,458.0,444.0,448.0,6873600,448.0
2014-02-17,449.0,454.0,438.0,453.0,5705800,453.0
2014-02-18,455.0,464.0,454.0,462.0,8912300,462.0
2014-02-19,462.0,464.0,458.0,463.0,4985700,463.0
2014-02-20,459.0,460.0,451.0,452.0,6412800,452.0
2014-02-21,458.0,467.0,456.0,466.0,5556200,466.0
2014-02-24,466.0,473.0,459.0,466.0,10311400,466.0
2014-02-25,468.0,471.0,466.0,471.0,4707800,471.0
2014-02-26,466.0,475.0,463.0,472.0,4910700,472.0
2014-02-27,468.0,469.0,459.0,462.0,6798300,462.0
2014-02-28,460.0,463.0,455.0,459.0,5005900,459.0
2014-03-03,452.0,458.0,448.0,457.0,7339400,457.0
2014-03-04,453.0,462.0,451.0,460.0,5034900,460.0
2014-03-05,463.0,467.0,461.0,463.0,3910100,463.0
2014-03-06,466.0,469.0,462.0,468.0,4808600,468.0
2014-03-07,470.0,472.0,465.0,470.0,4429300,470.0
2014-03-10,466.0,470.0,461.0,468.0,7281600,468.0
2014-03-11,470.0,477.0,469.0,475.0,5106900,475.0
2014-03-12,467.0,468.0,454.0,457.0,7094000,457.0
2014-03-13,455.0,460.0,455.0,458.0,3520100,458.0
2014-03-14,443.0,445.0,435.0,437.0,10783600,437.0
2014-03-17,435.0,441.0,431.0,433.0,4610600,433.0
2014-03-18,439.0,441.0,434.0,435.0,4825300,435.0
2014-03-19,439.0,445.0,434.0,439.0,6664400,439.0
2014-03-20,439.0,440.0,429.0,429.0,6478400,429.0
2014-03-24,430.0,437.0,425.0,427.0,9620200,427.0
2014-03-25,427.0,428.0,418.0,423.0,10668600,423.0
2014-03-26,424.0,431.0,424.0,429.0,7886300,429.0
2014-03-27,423.0,431.0,418.0,429.0,7655000,429.0
2014-03-28,426.0,430.0,423.0,428.0,8315200,428.0
2014-03-31,425.0,430.0,421.0,429.0,12266500,429.0
2014-04-01,428.0,430.0,420.0,425.0,13229000,425.0
2014-04-02,424.0,433.0,424.0,428.0,7854900,428.0
2014-04-03,430.0,433.0,426.0,427.0,6654800,427.0
2014-04-04,428.0,439.0,428.0,433.0,9201100,433.0
2014-04-07,430.0,431.0,427.0,428.0,4641900,428.0
2014-04-08,427.0,428.0,420.0,420.0,6880900,420.0
2014-04-09,418.0,418.0,412.0,415.0,7187200,415.0
2014-04-10,418.0,421.0,413.0,414.0,6486300,414.0
2014-04-11,408.0,411.0,404.0,410.0,6179200,410.0
2014-04-14,407.0,410.0,405.0,406.0,3175500,406.0
2014-04-15,408.0,413.0,407.0,410.0,5027700,410.0
2014-04-16,413.0,422.0,412.0,422.0,5985400,422.0
2014-04-17,423.0,432.0,422.0,428.0,7217100,428.0
2014-04-18,425.0,428.0,423.0,425.0,3400300,425.0
2014-04-21,424.0,428.0,421.0,421.0,3246400,421.0
2014-04-22,423.0,425.0,419.0,420.0,2911800,420.0
2014-04-23,421.0,423.0,419.0,422.0,2631300,422.0
2014-04-24,422.0,428.0,419.0,421.0,4206800,421.0
2014-04-25,422.0,425.0,418.0,419.0,3518700,419.0
2014-04-28,417.0,418.0,413.0,414.0,3915100,414.0
2014-04-30,416.0,417.0,407.0,409.0,5141500,409.0
2014-05-01,410.0,414.0,408.0,412.0,3725900,412.0
2014-05-02,412.0,414.0,409.0,411.0,3873600,411.0
2014-05-07,410.0,411.0,402.0,406.0,5762800,406.0
2014-05-08,405.0,410.0,404.0,407.0,2742300,407.0
2014-05-09,406.0,412.0,405.0,409.0,4520400,409.0
2014-05-12,409.0,418.0,403.0,403.0,8315800,403.0
2014-05-13,413.0,425.0,412.0,412.0,10333900,412.0
2014-05-14,416.0,421.0,415.0,416.0,6534500,416.0
2014-05-15,416.0,425.0,414.0,423.0,8546900,423.0
2014-05-16,418.0,418.0,410.0,412.0,5548300,412.0
2014-05-19,412.0,413.0,407.0,408.0,5375700,408.0
2014-05-20,410.0,414.0,407.0,410.0,5064000,410.0
2014-05-21,407.0,408.0,402.0,405.0,4246100,405.0
2014-05-22,409.0,418.0,407.0,415.0,7485700,415.0
2014-05-23,418.0,420.0,416.0,416.0,4221300,416.0
2014-05-26,421.0,422.0,418.0,419.0,3286800,419.0
2014-05-27,420.0,427.0,420.0,422.0,5198000,422.0
2014-05-28,422.0,423.0,417.0,418.0,3633500,418.0
2014-05-29,416.0,418.0,414.0,416.0,3657600,416.0
2014-05-30,416.0,421.0,412.0,421.0,8701600,421.0
2014-06-02,424.0,431.0,424.0,428.0,6349500,428.0
2014-06-03,430.0,430.0,424.0,425.0,5246400,425.0
2014-06-04,426.0,426.0,418.0,421.0,5039900,421.0
2014-06-05,423.0,424.0,419.0,422.0,5736500,422.0
2014-06-06,421.0,424.0,420.0,423.0,3905300,423.0
2014-06-09,423.0,425.0,420.0,423.0,6833500,423.0
2014-06-10,423.0,426.0,419.0,421.0,3091200,421.0
2014-06-11,422.0,424.0,421.0,424.0,3130000,424.0
2014-06-12,422.0,424.0,418.0,424.0,3905200,424.0
2014-06-13,419.0,423.0,419.0,423.0,5877400,423.0
2014-06-16,425.0,429.0,423.0,425.0,5637900,425.0
2014-06-17,427.0,436.0,426.0,431.0,8062800,431.0
2014-06-18,435.0,441.0,435.0,438.0,5714000,438.0
2014-06-19,439.0,445.0,437.0,441.0,4857100,441.0
2014-06-20,441.0,445.0,439.0,445.0,7385100,445.0
2014-06-23,446.0,451.0,445.0,450.0,4837100,450.0
2014-06-24,448.0,452.0,442.0,450.0,3316600,450.0
2014-06-25,447.0,450.0,443.0,444.0,4191200,444.0
2014-06-26,446.0,449.0,443.0,443.0,3963000,443.0
2014-06-27,444.0,448.0,436.0,446.0,7257500,446.0
2014-06-30,448.0,449.0,442.0,449.0,4157200,449.0
2014-07-01,446.0,453.0,445.0,447.0,4114700,447.0
2014-07-02,448.0,449.0,445.0,448.0,4756700,448.0
2014-07-03,451.0,453.0,446.0,449.0,2888000,449.0
2014-07-04,451.0,453.0,449.0,452.0,2670100,452.0
2014-07-07,452.0,452.0,447.0,449.0,1559600,449.0
2014-07-08,446.0,451.0,441.0,451.0,5795600,451.0
2014-07-09,445.0,449.0,443.0,446.0,5806400,446.0
2014-07-10,449.0,449.0,442.0,443.0,3650400,443.0
2014-07-11,439.0,440.0,433.0,436.0,4259900,436.0
2014-07-14,438.0,441.0,436.0,438.0,3113400,438.0
2014-07-15,440.0,448.0,440.0,444.0,4167200,444.0
2014-07-16,446.0,449.0,442.0,442.0,3771700,442.0
2014-07-17,445.0,448.0,444.0,446.0,3383200,446.0
2014-07-18,441.0,444.0,438.0,443.0,2330500,443.0
2014-07-22,442.2,443.1,438.3,439.4,5394800,439.4
2014-07-23,440.6,442.5,439.0,440.0,3390900,440.0
2014-07-24,440.0,444.9,439.1,444.0,4423900,444.0
2014-07-25,448.0,448.0,440.3,443.7,3961200,443.7
2014-07-28,450.0,461.8,448.0,459.7,14632600,459.7
2014-07-29,457.0,462.9,457.0,457.3,4184500,457.3
2014-07-30,456.1,458.5,453.0,454.2,3872400,454.2
2014-07-31,456.8,456.9,453.5,454.1,3363400,454.1
2014-08-01,452.0,458.8,446.9,450.8,5575800,450.8
2014-08-04,453.2,477.3,453.0,470.8,13270800,470.8
2014-08-05,470.9,477.6,468.1,469.3,8599900,469.3
2014-08-06,466.1,469.1,460.1,464.4,6939200,464.4
2014-08-07,465.9,472.7,463.4,469.6,7496000,469.6
2014-08-08,468.6,472.9,460.1,463.0,10894600,463.0
2014-08-11,471.0,474.8,467.4,473.3,6329000,473.3
2014-08-12,474.3,480.2,472.1,473.4,6657900,473.4
2014-08-13,474.7,482.0,474.5,480.0,6779800,480.0
2014-08-14,480.0,480.0,468.1,473.6,7698600,473.6
2014-08-15,474.3,476.0,469.9,475.7,3730200,475.7
2014-08-18,477.1,479.8,475.3,478.1,3546500,478.1
2014-08-19,482.0,493.4,481.8,489.9,8296900,489.9
2014-08-20,500.0,508.7,498.4,502.4,12370900,502.4
2014-08-21,504.8,517.4,504.6,515.9,11907600,515.9
2014-08-22,518.5,524.4,511.1,512.5,10300800,512.5
2014-08-25,522.2,524.6,513.0,518.9,7466500,518.9
2014-08-26,521.0,521.8,515.1,517.6,4768300,517.6
2014-08-27,522.0,526.3,516.4,524.5,10928100,524.5
2014-08-28,520.1,521.5,513.1,520.4,6905500,520.4
2014-08-29,515.2,521.0,515.2,518.9,5450100,518.9
2014-09-01,519.7,527.7,518.7,526.1,5479300,526.1
2014-09-02,529.1,543.3,529.1,539.4,11686700,539.4
2014-09-03,544.9,546.4,537.7,539.5,7334800,539.5
2014-09-04,540.1,545.0,537.4,539.3,6375000,539.3
2014-09-05,542.0,542.0,529.1,530.4,5867600,530.4
2014-09-08,532.4,532.5,520.1,532.1,7810600,532.1
2014-09-09,536.3,538.0,531.0,532.6,3809300,532.6
2014-09-10,535.8,538.4,532.6,538.4,4558300,538.4
2014-09-11,540.1,544.7,535.3,541.1,6085500,541.1
2014-09-12,543.8,548.0,538.4,542.3,6946000,542.3
2014-09-16,542.9,543.0,537.5,540.8,4016000,540.8
2014-09-17,540.8,540.9,533.5,534.1,3923800,534.1
2014-09-18,537.2,540.7,534.7,536.4,5348300,536.4
2014-09-19,540.5,550.9,539.7,548.1,7452700,548.1
2014-09-22,545.8,552.9,541.2,552.6,6263400,552.6
2014-09-24,549.8,551.6,543.7,545.5,3929500,545.5
2014-09-25,549.5,551.1,545.8,551.0,4245600,551.0
2014-09-26,539.1,544.2,531.7,541.8,4689500,541.8
2014-09-29,549.0,552.4,543.4,545.7,4351300,545.7
2014-09-30,547.9,547.9,537.1,539.6,4181800,539.6
2014-10-01,541.1,542.9,534.6,534.7,4389400,534.7
2014-10-02,531.5,533.4,518.9,519.7,6278900,519.7
2014-10-03,521.1,526.7,516.3,523.3,5641400,523.3
2014-10-06,531.9,534.4,525.8,531.0,4995800,531.0
2014-10-07,530.1,535.3,529.2,530.5,4161700,530.5
2014-10-08,522.9,527.3,520.2,524.8,4287800,524.8
2014-10-09,529.1,530.7,518.5,519.9,5236400,519.9
2014-10-10,510.0,511.4,504.1,511.3,5350000,511.3
2014-10-14,502.5,511.9,501.6,504.8,6820400,504.8
2014-10-15,505.8,510.7,503.2,509.6,4720800,509.6
2014-10-16,496.0,500.8,494.1,497.6,4833700,497.6
2014-10-17,510.6,512.3,490.6,492.0,7827700,492.0
2014-10-20,500.3,508.7,497.1,505.4,7154200,505.4
2014-10-21,507.0,507.4,490.1,492.1,7955200,492.1
2014-10-22,499.3,511.4,497.9,510.3,7592100,510.3
2014-10-23,509.0,516.5,506.3,510.8,5971600,510.8
2014-10-24,519.1,519.3,508.0,511.9,5946700,511.9
2014-10-27,512.2,522.8,510.1,519.4,5231700,519.4
2014-10-28,518.2,519.9,512.8,518.9,2989100,518.9
2014-10-29,521.3,528.9,517.0,527.8,5790300,527.8
2014-10-30,527.5,533.5,525.0,530.9,5474900,530.9
2014-10-31,536.5,549.0,535.0,545.4,8193200,545.4
2014-11-04,562.0,569.8,554.5,559.8,13830300,559.8
2014-11-05,560.0,564.2,557.7,562.2,8913300,562.2
2014-11-06,564.0,566.2,556.7,558.0,7263300,558.0
2014-11-07,563.0,567.9,560.3,566.1,6939700,566.1
2014-11-10,563.5,565.8,555.4,565.3,5639700,565.3
2014-11-11,565.1,566.7,556.8,563.1,7978400,563.1
2014-11-12,568.6,574.5,563.7,564.8,8616500,564.8
2014-11-13,562.7,573.0,557.7,570.9,7429700,570.9
2014-11-14,577.3,577.8,572.0,577.5,7719600,577.5
2014-11-17,580.0,580.0,567.5,569.7,8335200,569.7
2014-11-18,577.0,584.7,576.7,582.6,6541200,582.6
2014-11-19,585.0,593.3,584.3,586.7,6426900,586.7
2014-11-20,590.8,593.8,587.2,588.5,4418100,588.5
2014-11-21,589.0,589.0,580.5,587.6,6651900,587.6
2014-11-25,595.0,604.7,591.6,604.2,9504000,604.2
2014-11-26,600.0,608.0,590.5,596.3,7652900,596.3
2014-11-27,596.0,598.6,590.1,590.8,5855700,590.8
2014-11-28,600.0,614.5,599.9,611.5,9833100,611.5
2014-12-01,619.8,638.6,618.3,626.8,9500900,626.8
2014-12-02,626.8,637.1,626.8,634.2,6418400,634.2
2014-12-03,644.1,644.1,628.2,629.9,8534900,629.9
2014-12-04,641.0,649.9,635.9,645.3,7242500,645.3
2014-12-05,648.0,654.9,645.0,650.6,6266300,650.6
2014-12-08,651.0,654.5,645.3,649.9,5104500,649.9
2014-12-09,640.0,648.4,638.2,645.6,4825700,645.6
2014-12-10,640.1,644.6,614.6,616.4,8344900,616.4
2014-12-11,605.0,619.8,602.4,617.6,6290500,617.6
2014-12-12,619.8,629.0,616.2,617.8,8204400,617.8
2014-12-15,608.0,613.5,597.0,598.0,6793400,598.0
2014-12-16,588.1,596.9,580.9,582.0,9666600,582.0
2014-12-17,578.1,588.6,576.3,579.0,11215600,579.0
2014-12-18,597.4,598.2,588.1,589.0,8937400,589.0
2014-12-19,599.0,607.5,593.0,603.0,7317800,603.0
2014-12-22,603.0,610.0,596.5,599.2,7917700,599.2
2014-12-24,609.1,618.8,608.1,615.3,6149500,615.3
2014-12-25,614.9,617.9,605.9,608.1,4274600,608.1
2014-12-26,605.0,609.7,602.7,608.9,4351400,608.9
2014-12-29,605.2,606.7,591.9,596.2,7614300,596.2
2014-12-30,597.0,599.8,588.5,588.5,4381000,588.5
2015-01-05,585.0,597.8,580.6,590.4,5946600,590.4
2015-01-06,577.2,578.2,569.4,569.5,6551100,569.5
2015-01-07,565.0,577.4,563.8,570.1,6933600,570.1
2015-01-08,579.9,590.7,577.0,584.0,6529000,584.0
2015-01-09,588.2,595.7,586.1,588.3,6427500,588.3
2015-01-13,580.5,590.0,573.7,589.2,6129200,589.2
2015-01-14,585.4,598.6,580.8,582.1,5824400,582.1
2015-01-15,585.7,593.4,580.5,585.5,8461600,585.5
2015-01-16,575.0,575.5,560.5,568.7,6527200,568.7
2015-01-19,571.0,573.8,561.5,572.0,5477400,572.0
2015-01-20,574.4,579.0,571.1,575.2,5044300,575.2
2015-01-21,574.9,578.9,571.2,576.6,5362000,576.6
2015-01-22,576.5,577.5,568.9,576.6,4370400,576.6
2015-01-23,583.8,590.7,581.5,589.1,3995000,589.1
2015-01-26,584.4,594.8,578.1,593.7,4915900,593.7
2015-01-27,600.2,608.4,597.2,608.1,7240300,608.1
2015-01-28,602.0,621.8,602.0,616.5,8084800,616.5
2015-01-29,617.7,620.6,609.7,610.7,5559600,610.7
2015-01-30,615.7,622.6,609.6,614.1,7486900,614.1
2015-02-02,604.1,617.0,599.1,614.3,6991000,614.3
2015-02-03,616.9,624.4,604.8,606.2,9865100,606.2
2015-02-04,620.0,644.3,607.2,643.3,13249800,643.3
2015-02-05,632.5,633.7,610.6,616.5,9187400,616.5
2015-02-06,624.8,625.2,604.7,608.3,6815400,608.3
2015-02-09,616.0,618.0,605.8,611.6,5637900,611.6
2015-02-10,609.9,615.0,595.5,603.8,6890300,603.8
2015-02-12,619.0,623.8,604.9,610.5,10235000,610.5
2015-02-13,605.2,609.0,601.9,606.7,8342200,606.7
2015-02-16,609.8,613.0,596.2,599.4,5615100,599.4
2015-02-17,599.4,599.4,586.1,595.8,5197600,595.8
2015-02-18,602.0,607.0,596.3,599.2,6588500,599.2
2015-02-19,608.4,609.6,600.0,607.4,5838100,607.4
2015-02-20,615.0,626.2,612.1,625.6,10163400,625.6
2015-02-23,645.0,649.9,632.0,645.9,12612100,645.9
2015-02-24,645.0,645.0,632.6,639.4,8224100,639.4
2015-02-25,643.9,644.5,636.0,639.7,4507700,639.7
2015-02-26,643.6,645.8,638.0,645.8,5433500,645.8
2015-02-27,649.0,668.7,646.0,665.9,13411900,665.9
2015-03-02,669.3,676.8,666.1,668.2,7842900,668.2
2015-03-03,668.0,669.0,653.9,668.7,6299400,668.7
2015-03-04,679.0,690.0,670.3,677.1,11108600,677.1
2015-03-05,673.0,680.6,662.4,676.8,7731000,676.8
2015-03-06,683.4,700.0,682.3,697.3,9606100,697.3
2015-03-09,699.4,708.0,690.0,700.4,7818800,700.4
2015-03-10,720.0,723.7,700.2,706.2,11304700,706.2
2015-03-11,705.8,724.7,689.0,702.3,18279900,702.3
2015-03-12,713.4,730.0,710.0,729.3,13843200,729.3
2015-03-13,739.6,741.1,731.0,737.1,13559000,737.1
2015-03-16,738.1,752.0,737.0,737.7,11849200,737.7
2015-03-17,748.4,753.0,740.0,749.5,8552300,749.5
2015-03-18,753.0,757.9,742.3,756.1,9294200,756.1
2015-03-19,750.0,751.4,740.1,747.3,8971200,747.3
2015-03-20,741.8,745.9,731.0,745.0,7351200,745.0
2015-03-23,753.6,758.4,740.8,746.3,6691800,746.3
2015-03-24,739.2,745.8,735.0,735.7,6933600,735.7
2015-03-25,740.0,744.7,731.5,744.3,4818000,744.3
2015-03-26,734.6,735.7,725.2,728.2,7210600,728.2
2015-03-27,718.5,729.1,707.3,717.8,8039400,717.8
2015-03-30,717.0,723.5,709.1,720.8,4858900,720.8
2015-03-31,725.2,728.6,698.6,698.6,11129600,698.6
2015-04-01,691.0,697.1,684.9,686.1,9742300,686.1
2015-04-02,686.4,702.9,681.7,697.2,6610900,697.2
2015-04-03,698.3,715.0,692.1,711.3,7387300,711.3
2015-04-06,711.6,722.2,705.0,713.9,5463900,713.9
2015-04-07,722.2,734.0,721.5,729.0,7200100,729.0
2015-04-08,739.9,749.3,734.9,738.7,7862700,738.7
2015-04-09,742.3,745.6,735.5,736.6,5382100,736.6
2015-04-10,733.2,733.2,720.0,723.3,7030000,723.3
2015-04-13,724.0,724.7,711.2,718.0,4976400,718.0
2015-04-14,718.0,724.8,714.9,723.7,3361200,723.7
2015-04-15,720.0,733.0,719.1,726.3,4217600,726.3
2015-04-16,729.3,738.0,725.6,732.8,5804600,732.8
2015-04-17,725.0,732.0,718.2,730.0,7300900,730.0
2015-04-20,721.2,732.6,719.5,726.3,2927100,726.3
2015-04-21,732.3,755.2,730.1,754.0,8917000,754.0
2015-04-22,750.5,754.0,741.6,744.7,5150900,744.7
2015-04-23,743.0,744.0,728.3,730.6,6295000,730.6
2015-04-24,734.8,753.5,733.5,744.8,5974800,744.8
2015-04-27,770.0,783.7,766.8,774.1,8372400,774.1
2015-04-28,762.8,772.3,759.3,763.5,6538500,763.5
2015-04-30,751.1,760.0,740.5,747.3,7078200,747.3
2015-05-01,737.7,744.9,733.3,741.2,3335800,741.2
2015-05-07,744.4,754.9,737.4,739.5,6386800,739.5
2015-05-08,739.5,744.3,724.0,741.9,5322300,741.9
2015-05-11,756.7,760.0,744.4,750.8,4417100,750.8
2015-05-12,755.0,758.1,745.6,751.3,3887100,751.3
2015-05-13,751.3,779.0,740.9,773.5,10155800,773.5
2015-05-14,759.5,766.0,746.2,750.9,5325400,750.9
2015-05-15,759.2,766.5,756.0,759.6,4131400,759.6
2015-05-18,765.0,772.0,756.3,771.7,4479100,771.7
2015-05-19,774.9,776.8,767.8,770.7,4704000,770.7
2015-05-20,774.0,777.7,767.0,770.0,4274000,770.0
2015-05-21,773.0,781.3,766.2,777.6,4063800,777.6
2015-05-22,781.7,790.0,772.1,779.8,3526100,779.8
2015-05-25,788.2,790.9,778.7,781.9,2478300,781.9
2015-05-26,782.3,785.0,777.0,781.0,2153500,781.0
2015-05-27,776.0,776.9,761.0,769.9,4976000,769.9
2015-05-28,777.0,787.8,774.7,777.9,5216600,777.9
2015-05-29,779.6,790.7,775.8,783.3,5995600,783.3
2015-06-01,782.3,799.7,777.0,798.4,3901300,798.4
2015-06-02,798.0,800.0,791.3,794.2,3680100,794.2
2015-06-03,788.3,790.0,778.5,779.4,4704500,779.4
2015-06-04,777.0,778.4,760.1,762.0,8107800,762.0
2015-06-05,754.0,756.0,744.4,754.0,7153700,754.0
2015-06-08,756.0,758.9,750.3,754.4,4693400,754.4
2015-06-09,743.1,749.2,738.0,744.9,8061400,744.9
2015-06-10,743.7,751.4,729.0,729.2,8188700,729.2
2015-06-11,734.9,738.9,724.6,728.1,7175800,728.1
2015-06-12,730.0,741.4,725.3,732.3,10010500,732.3
2015-06-15,721.0,736.9,721.0,733.1,7670200,733.1
2015-06-16,733.1,741.7,729.3,733.0,5137300,733.0
2015-06-17,729.4,730.0,720.4,725.5,5080400,725.5
2015-06-18,722.9,728.0,720.1,721.1,4608700,721.1
2015-06-19,729.1,748.3,723.2,742.0,11076900,742.0
2015-06-22,741.5,751.5,741.4,749.7,5870000,749.7
2015-06-23,766.7,797.9,765.3,797.3,11429700,797.3
2015-06-24,798.5,806.3,790.7,791.1,10396600,791.1
2015-06-25,789.5,796.6,781.0,789.3,5746200,789.3
2015-06-26,789.3,797.3,787.1,794.4,3157500,794.4
2015-06-29,764.4,789.2,764.2,776.4,4480100,776.4
2015-06-30,776.0,778.4,767.6,770.5,5077200,770.5
2015-07-01,770.6,775.6,767.5,767.8,3667200,767.8
2015-07-02,779.9,786.8,772.4,777.5,3976600,777.5
2015-07-03,773.1,778.4,765.2,776.4,5023000,776.4
2015-07-06,765.5,780.0,765.3,770.1,5594700,770.1
2015-07-07,776.3,781.4,769.1,776.7,6218700,776.7
2015-07-08,774.0,776.4,740.4,740.4,7000000,740.4
2015-07-09,719.8,734.0,710.1,733.6,6864500,733.6
2015-07-10,740.8,745.2,727.4,737.3,5003600,737.3
2015-07-13,745.0,751.9,738.4,747.2,5470200,747.2
2015-07-14,760.0,768.9,759.9,766.4,4355800,766.4
2015-07-15,769.9,773.6,760.4,764.5,3974800,764.5
2015-07-16,770.0,807.6,765.6,804.6,12356400,804.6
2015-07-17,808.0,824.9,796.0,802.9,12582500,802.9
2015-07-21,811.0,816.7,801.4,806.2,4293400,806.2
2015-07-22,818.4,830.0,812.2,817.4,7486300,817.4
2015-07-23,821.8,845.6,814.1,840.2,7787100,840.2
2015-07-24,845.0,847.0,828.3,835.3,4934100,835.3
2015-07-27,825.3,828.9,808.4,810.7,4464600,810.7
